content_url,term,engagement rate,content_type,content_id
https://giphy.com/gifs/6x9CnRcX6HxrMnIluQ,p,0.09,GIF,6x9CnRcX6HxrMnIluQ
https://giphy.com/gifs/6x9CnRcX6HxrMnIluQ,eternal,0.00,GIF,6x9CnRcX6HxrMnIluQ
https://giphy.com/gifs/uw58sr8ShQ47xSbNi9,pushin p,7.06,GIF,uw58sr8ShQ47xSbNi9
https://giphy.com/gifs/uw58sr8ShQ47xSbNi9,p,0.14,GIF,uw58sr8ShQ47xSbNi9
https://giphy.com/gifs/lfsBG31EpqPKxQL1Hg,moat,0.74,GIF,lfsBG31EpqPKxQL1Hg
https://giphy.com/gifs/lfsBG31EpqPKxQL1Hg,is,0.07,GIF,lfsBG31EpqPKxQL1Hg
https://giphy.com/gifs/Y7vmYpFYMHLc4KaX9m,philosophy,0.93,GIF,Y7vmYpFYMHLc4KaX9m
https://giphy.com/gifs/Y7vmYpFYMHLc4KaX9m,for,0.01,GIF,Y7vmYpFYMHLc4KaX9m
https://giphy.com/gifs/Y7vmYpFYMHLc4KaX9m,workd,0.00,GIF,Y7vmYpFYMHLc4KaX9m
https://giphy.com/gifs/CKsuRTMEjH5el5uanO,kay,0.00,GIF,CKsuRTMEjH5el5uanO
https://giphy.com/gifs/aKQsG2xIve42wTQfmC,fibonacci,4.76,GIF,aKQsG2xIve42wTQfmC
https://giphy.com/gifs/aKQsG2xIve42wTQfmC,rule,0.53,GIF,aKQsG2xIve42wTQfmC
https://giphy.com/gifs/aKQsG2xIve42wTQfmC,sequence,0.00,GIF,aKQsG2xIve42wTQfmC
https://giphy.com/gifs/nt0vI4jAHYEiLWqwb0,platform,0.00,GIF,nt0vI4jAHYEiLWqwb0
https://giphy.com/stickers/QVhWTywEr10jHOaAeQ,com,0.00,STICKER,QVhWTywEr10jHOaAeQ
https://giphy.com/gifs/UceyL7KewHvsyxxedN,that,0.00,GIF,UceyL7KewHvsyxxedN
https://giphy.com/gifs/BX6ZHHKp8uV1ClO8wa,your,0.00,GIF,BX6ZHHKp8uV1ClO8wa
https://giphy.com/gifs/BX6ZHHKp8uV1ClO8wa,last,0.00,GIF,BX6ZHHKp8uV1ClO8wa
https://giphy.com/gifs/BX6ZHHKp8uV1ClO8wa,when,0.00,GIF,BX6ZHHKp8uV1ClO8wa
https://giphy.com/gifs/tlqxCXe3mUHewHcK09,testament,0.00,GIF,tlqxCXe3mUHewHcK09
https://giphy.com/gifs/tlqxCXe3mUHewHcK09,pledge,0.00,GIF,tlqxCXe3mUHewHcK09
https://giphy.com/gifs/wCHZQKuKTsDCeaOwm9,declan,4.35,GIF,wCHZQKuKTsDCeaOwm9
https://giphy.com/gifs/wCHZQKuKTsDCeaOwm9,5th,0.00,GIF,wCHZQKuKTsDCeaOwm9
https://giphy.com/gifs/rY0dkCYbkpLKg6rQVp,lamborgini,18.25,GIF,rY0dkCYbkpLKg6rQVp
https://giphy.com/gifs/9hpEl9tpKkTnerzn1V,your,0.01,GIF,9hpEl9tpKkTnerzn1V
https://giphy.com/stickers/cLXXTWCc1F9Szxwb7f,exactly,1.02,STICKER,cLXXTWCc1F9Szxwb7f
https://giphy.com/stickers/cLXXTWCc1F9Szxwb7f,be,0.00,STICKER,cLXXTWCc1F9Szxwb7f
https://giphy.com/gifs/LsbspXAXjakfo92szS,exist,1.51,GIF,LsbspXAXjakfo92szS
https://giphy.com/gifs/LsbspXAXjakfo92szS,grim,0.00,GIF,LsbspXAXjakfo92szS
https://giphy.com/gifs/LsbspXAXjakfo92szS,reaper,0.00,GIF,LsbspXAXjakfo92szS
https://giphy.com/gifs/QrUotMwZrHsVTs2DiK,when,0.00,GIF,QrUotMwZrHsVTs2DiK
https://giphy.com/gifs/oCaOscLTp4Y0i4HAuG,com,0.01,GIF,oCaOscLTp4Y0i4HAuG
https://giphy.com/gifs/oCaOscLTp4Y0i4HAuG,orders,0.00,GIF,oCaOscLTp4Y0i4HAuG
https://giphy.com/stickers/5E5DOgsNeDhvsvfFuR,join,0.00,STICKER,5E5DOgsNeDhvsvfFuR
https://giphy.com/stickers/5E5DOgsNeDhvsvfFuR,our,0.00,STICKER,5E5DOgsNeDhvsvfFuR
https://giphy.com/gifs/H6pMl42BeX11dVkHYA,jax,0.00,GIF,H6pMl42BeX11dVkHYA
https://giphy.com/gifs/meViOZxZWqj0MDHxnp,server,0.00,GIF,meViOZxZWqj0MDHxnp
https://giphy.com/gifs/meViOZxZWqj0MDHxnp,discord,0.00,GIF,meViOZxZWqj0MDHxnp
https://giphy.com/gifs/I4l0wH3XLaoc8NOPdh,flic,0.00,GIF,I4l0wH3XLaoc8NOPdh
https://giphy.com/gifs/M4S1rdeEOtxATHz1hb,cia,0.40,GIF,M4S1rdeEOtxATHz1hb
https://giphy.com/gifs/cOTplwm55S0iOGy5S2,flic,0.00,GIF,cOTplwm55S0iOGy5S2
https://giphy.com/gifs/D8Fbi3kbgFPLoZLZcX,melatonin,0.00,GIF,D8Fbi3kbgFPLoZLZcX
https://giphy.com/gifs/D8Fbi3kbgFPLoZLZcX,puff,0.00,GIF,D8Fbi3kbgFPLoZLZcX
https://giphy.com/gifs/Og6645DGzGeKqaediY,feminine,0.00,GIF,Og6645DGzGeKqaediY
https://giphy.com/gifs/ypyr5C7xOl7xz1ujIB,platform,0.00,GIF,ypyr5C7xOl7xz1ujIB
https://giphy.com/gifs/4u22mlxJ1VET32lFB4,everywhere,0.00,GIF,4u22mlxJ1VET32lFB4
https://giphy.com/gifs/VPS6ZUGsyZOOrPSwR6,reward,0.00,GIF,VPS6ZUGsyZOOrPSwR6
https://giphy.com/gifs/xh5FBQlBMyY4WzifgM,operation,0.61,GIF,xh5FBQlBMyY4WzifgM
https://giphy.com/gifs/xh5FBQlBMyY4WzifgM,freebird,0.08,GIF,xh5FBQlBMyY4WzifgM
https://giphy.com/gifs/fU5TjOLo7b5giFOSej,pushin p,8.17,GIF,fU5TjOLo7b5giFOSej
